1,1427559523918,2015-03-29-12-18-43AM,-0.110872045,-0.2406809,0.0580322,203,203
2,1427559524118,2015-03-29-12-18-44AM,-0.110872045,0.021380283,0.15760323,200,203
3,1427559524318,2015-03-29-12-18-44AM,0.10476339,0.2098322,0.12186762,200,203
4,1427559524518,2015-03-29-12-18-44AM,0.0711658,0.473726,0.59437186,200,203
5,1427559524719,2015-03-29-12-18-44AM,-0.23304509,0.5329799,0.48288897,201,203
6,1427559524926,2015-03-29-12-18-44AM,-0.5332854,0.68752885,0.70524395,207,203
7,1427559525131,2015-03-29-12-18-45AM,-1.6597209,0.026572637,0.226631,205,203
8,1427559525332,2015-03-29-12-18-45AM,0.40378192,0.47433686,0.7666359,201,203
9,1427559525724,2015-03-29-12-18-45AM,0.4266894,2.4071145,1.8270979,392,203
10,1427559525932,2015-03-29-12-18-45AM,-0.47800204,1.215011,4.2739186,208,203
11,1427559526328,2015-03-29-12-18-46AM,-0.39920044,0.04520403,0.82711154,396,203
12,1427559526718,2015-03-29-12-18-46AM,-0.23732115,0.70157874,-1.2773192,390,203
13,1427559526918,2015-03-29-12-18-46AM,0.2275473,-0.36651915,-2.1523838,200,203
14,1427559527122,2015-03-29-12-18-47AM,2.461787,-0.65668017,-1.2208142,204,203
15,1427559527334,2015-03-29-12-18-47AM,0.26236662,-1.5674802,-1.4947872,212,203
16,1427559527724,2015-03-29-12-18-47AM,1.2076806,0.2959642,-0.49510628,390,203
17,1427559527940,2015-03-29-12-18-47AM,0.044593163,-0.44257188,-1.0577132,216,203
18,1427559528319,2015-03-29-12-18-48AM,0.16523905,0.28680122,-0.7703011,379,203
19,1427559528537,2015-03-29-12-18-48AM,-1.4037683,0.8011498,-0.9053023,218,203
20,1427559528937,2015-03-29-12-18-48AM,0.042455133,-0.7797695,0.2180789,400,203
21,1427559529334,2015-03-29-12-18-49AM,0.25625798,-0.63163465,0.5018258,397,203
22,1427559529723,2015-03-29-12-18-49AM,0.24098633,-0.25503623,1.715615,389,203
23,1427559529940,2015-03-29-12-18-49AM,0.3173445,-0.61300325,0.9868528,217,203
24,1427559530324,2015-03-29-12-18-50AM,0.06047566,0.14569137,-0.1563815,384,203
25,1427559530528,2015-03-29-12-18-50AM,0.16371189,0.099571034,0.47403142,204,203
26,1427559530928,2015-03-29-12-18-50AM,0.103847094,-0.6377433,0.462425,400,203
27,1427559531323,2015-03-29-12-18-51AM,-0.2593123,0.838718,-0.028405234,395,203
28,1427559531731,2015-03-29-12-18-51AM,0.22143865,-0.093462385,0.7162395,408,203
29,1427559532123,2015-03-29-12-18-52AM,-0.083383106,-0.2003638,0.059253927,392,203
30,1427559532519,2015-03-29-12-18-52AM,-0.5833763,-0.044898596,-0.18784106,396,203
31,1427559532719,2015-03-29-12-18-52AM,0.9233228,1.2034045,1.1233811,200,203
32,1427559533118,2015-03-29-12-18-53AM,-0.4529566,-0.47861293,0.408058,399,203
33,1427559533318,2015-03-29-12-18-53AM,0.56505036,0.537256,-0.8509353,200,203
34,1427559533519,2015-03-29-12-18-53AM,-2.162463,-0.74372846,0.19333886,201,203
35,1427559533720,2015-03-29-12-18-53AM,0.54305923,-0.12705997,0.31245756,201,203
36,1427559533920,2015-03-29-12-18-53AM,0.28710666,-0.86467975,0.29749137,200,203
37,1427559534121,2015-03-29-12-18-54AM,-1.1261301,0.06566802,-0.49693888,201,203
38,1427559534321,2015-03-29-12-18-54AM,0.47250426,-0.90194255,-2.9251282,200,203
39,1427559534527,2015-03-29-12-18-54AM,0.24678956,-0.8155051,-3.6312885,206,203
40,1427559534727,2015-03-29-12-18-54AM,-0.2275473,-0.20861048,-2.2391264,200,203
41,1427559535120,2015-03-29-12-18-55AM,0.71593404,0.32742378,0.4437936,393,203
42,1427559535518,2015-03-29-12-18-55AM,0.07269296,0.226631,-0.013744468,398,203
43,1427559535730,2015-03-29-12-18-55AM,-0.52106804,-0.106595986,0.09590584,212,203
44,1427559536124,2015-03-29-12-18-56AM,-0.66950834,0.03756821,0.6426302,394,203
45,1427559536523,2015-03-29-12-18-56AM,-0.6921103,-0.023823744,-0.8029824,399,203
46,1427559536733,2015-03-29-12-18-56AM,1.0751228,-0.56138515,-2.4373524,210,203
47,1427559537125,2015-03-29-12-18-57AM,-1.2421945,-0.5815437,-2.2336287,392,203
48,1427559537331,2015-03-29-12-18-57AM,0.9239337,-0.17501289,-1.7195857,206,203
49,1427559537722,2015-03-29-12-18-57AM,0.35338554,-0.2507602,0.16829337,391,203
50,1427559538123,2015-03-29-12-18-58AM,0.87964594,0.605062,0.11484267,401,203
51,1427559538518,2015-03-29-12-18-58AM,3.3053918,-2.6053402,0.21594086,395,203
52,1427559538718,2015-03-29-12-18-58AM,-1.8246545,0.58123827,-0.07971791,200,203
53,1427559538930,2015-03-29-12-18-58AM,-0.42119157,0.49632803,2.6435194,212,203
54,1427559539319,2015-03-29-12-18-59AM,-5.2571063,1.509448,1.767844,389,203
55,1427559539718,2015-03-29-12-18-59AM,-1.4501941,0.052534413,-0.183565,399,203
56,1427559539922,2015-03-29-12-18-59AM,1.4627168,-2.6468792,1.9608774,204,203
57,1427559540323,2015-03-29-12-19-00AM,-1.8548924,1.9007072,-0.15271631,401,203
58,1427559540524,2015-03-29-12-19-00AM,0.16065755,-0.19547687,0.17806722,201,203
59,1427559540732,2015-03-29-12-19-00AM,-0.41691554,2.572659,0.81306165,208,203
60,1427559541127,2015-03-29-12-19-01AM,3.7091737,-2.1826215,-1.0393872,395,203
61,1427559541518,2015-03-29-12-19-01AM,0.4392121,2.515543,2.0708332,391,203
62,1427559541723,2015-03-29-12-19-01AM,5.7797017,-1.7684549,-0.72784597,205,203
63,1427559541930,2015-03-29-12-19-01AM,-2.6703975,-0.8958339,-0.57696223,207,203
64,1427559542329,2015-03-29-12-19-02AM,1.6093245,0.77091193,-0.20861048,399,203
65,1427559542723,2015-03-29-12-19-02AM,2.5372288,-2.5415049,-0.9465357,394,203
66,1427559542923,2015-03-29-12-19-02AM,-2.2269092,-1.2629639,0.046731193,200,203
67,1427559543123,2015-03-29-12-19-03AM,-1.3460416,-2.5723536,0.12003502,200,203
68,1427559543324,2015-03-29-12-19-03AM,-1.5916094,1.1636983,-2.5851817,201,203
69,1427559543718,2015-03-29-12-19-03AM,2.1233675,0.09407325,-1.8029687,394,203
70,1427559543930,2015-03-29-12-19-03AM,1.0998629,-0.6924158,-3.9403863,212,203
71,1427559544326,2015-03-29-12-19-04AM,-2.7617218,-3.499647,-2.7742445,396,203
72,1427559544722,2015-03-29-12-19-04AM,-1.2137892,0.2312125,-0.4288274,396,203
73,1427559545127,2015-03-29-12-19-05AM,-0.77304995,1.3326025,-1.7638733,405,203
74,1427559545518,2015-03-29-12-19-05AM,4.6135597,-3.945884,0.7122689,391,203
75,1427559545723,2015-03-29-12-19-05AM,-3.7956111,1.1264355,1.110553,205,203
76,1427559545936,2015-03-29-12-19-05AM,5.6052995,0.4990769,1.5402967,213,203
77,1427559546324,2015-03-29-12-19-06AM,-5.117829,0.07452556,-5.6935697,388,203
78,1427559546531,2015-03-29-12-19-06AM,7.7488256,-0.45753807,0.8231409,207,203
79,1427559546924,2015-03-29-12-19-06AM,-9.96535,1.4285084,-0.49754974,393,203
80,1427559547134,2015-03-29-12-19-07AM,0.21502456,-1.3274102,-0.14172074,210,203
81,1427559547518,2015-03-29-12-19-07AM,1.0311406,1.1313224,0.29718593,384,203
82,1427559547722,2015-03-29-12-19-07AM,1.7864754,-3.062573,-0.5497787,204,203
83,1427559548123,2015-03-29-12-19-08AM,1.1618657,0.75594574,2.4361305,401,203
84,1427559548323,2015-03-29-12-19-08AM,1.6997325,-0.65209866,-0.32345316,200,203
85,1427559548724,2015-03-29-12-19-08AM,-0.40591997,0.42210788,0.81306165,401,203
86,1427559549126,2015-03-29-12-19-09AM,1.2678508,-0.38545597,0.90102625,402,203
87,1427559549524,2015-03-29-12-19-09AM,-1.7345519,0.016187929,-0.79443026,398,203
88,1427559549729,2015-03-29-12-19-09AM,-0.68661255,0.1554652,-0.18417588,205,203
89,1427559550125,2015-03-29-12-19-10AM,1.627345,-0.95447695,-1.8799378,396,203
90,1427559550528,2015-03-29-12-19-10AM,-1.3112222,-0.09040806,-2.5925121,403,203
91,1427559550925,2015-03-29-12-19-10AM,-0.5702427,-0.58062744,-1.4056009,397,203
92,1427559551125,2015-03-29-12-19-11AM,2.2165246,-0.9837985,-2.371379,200,203
93,1427559551518,2015-03-29-12-19-11AM,-1.4703526,0.59040123,-1.8466456,393,203
94,1427559551726,2015-03-29-12-19-11AM,0.011911872,1.5137241,-0.8888089,208,203
95,1427559551926,2015-03-29-12-19-11AM,-0.46731192,-0.48380527,1.6102408,200,203
96,1427559552127,2015-03-29-12-19-12AM,1.9489655,-0.95325524,-0.079107046,201,203
97,1427559552526,2015-03-29-12-19-12AM,-1.2855659,0.05222898,-0.46639562,399,203
98,1427559552726,2015-03-29-12-19-12AM,0.10262536,-0.38026363,-0.56688297,200,203
99,1427559553124,2015-03-29-12-19-13AM,-0.030848695,0.21899518,0.2669481,398,203
100,1427559553518,2015-03-29-12-19-13AM,-0.11301007,0.226631,0.5925393,394,203
101,1427559553720,2015-03-29-12-19-13AM,0.46761733,0.21105394,0.02107485,202,203
102,1427559554121,2015-03-29-12-19-14AM,0.28588495,-0.87689704,0.6252206,401,203
103,1427559554321,2015-03-29-12-19-14AM,-0.44837508,-0.45814893,-0.86101454,200,203
104,1427559554533,2015-03-29-12-19-14AM,-1.672549,0.5852089,-0.73945236,212,203
105,1427559554923,2015-03-29-12-19-14AM,-0.66920286,0.11636983,0.36987892,390,203
106,1427559555127,2015-03-29-12-19-15AM,1.7989981,0.15302174,-0.62888575,204,203
107,1427559555518,2015-03-29-12-19-15AM,-1.7876972,0.11636983,-0.14080444,391,203
108,1427559555724,2015-03-29-12-19-15AM,1.1068878,-0.15424347,-1.7373008,206,203
109,1427559556127,2015-03-29-12-19-16AM,1.395827,-0.43401974,0.6585127,403,203
110,1427559556328,2015-03-29-12-19-16AM,2.724459,-0.62858033,0.183565,201,203
111,1427559556528,2015-03-29-12-19-16AM,-2.9388726,-0.50823987,0.49266282,200,203
112,1427559556728,2015-03-29-12-19-16AM,1.3603969,0.86498517,2.072971,200,203
113,1427559557127,2015-03-29-12-19-17AM,2.5149322,4.492303,0.73914695,399,203
114,1427559557328,2015-03-29-12-19-17AM,8.216443,1.6533068,1.7253889,201,203
115,1427559557728,2015-03-29-12-19-17AM,8.398787,-3.606243,-1.7318029,400,203
116,1427559558125,2015-03-29-12-19-18AM,-7.6315393,-3.9312234,0.5867361,397,203
117,1427559558331,2015-03-29-12-19-18AM,-7.538688,-0.27122417,2.0146337,206,203
118,1427559558727,2015-03-29-12-19-18AM,-2.317928,0.56688297,-4.128227,396,203
119,1427559559119,2015-03-29-12-19-19AM,-1.6053538,-3.7418551,-2.4352143,392,203
120,1427559559324,2015-03-29-12-19-19AM,3.0870075,-1.779756,-0.8356637,205,203
121,1427559559733,2015-03-29-12-19-19AM,3.862501,-1.2406673,-2.4544566,409,203
122,1427559560118,2015-03-29-12-19-20AM,-3.3286047,3.7174203,2.7235427,385,203
123,1427559560326,2015-03-29-12-19-20AM,-1.7498235,2.2602015,3.5424075,208,203
124,1427559560727,2015-03-29-12-19-20AM,-5.8643064,-5.5970526,-4.1444154,401,203
125,1427559560927,2015-03-29-12-19-20AM,2.4468207,-2.3273966,-2.869845,200,203
126,1427559561128,2015-03-29-12-19-21AM,2.179567,2.1948388,1.7681495,201,203
127,1427559561328,2015-03-29-12-19-21AM,-0.8585711,4.0555344,1.93797,200,203
128,1427559561735,2015-03-29-12-19-21AM,4.955644,-4.5158215,-3.5851681,407,203
129,1427559562128,2015-03-29-12-19-22AM,-0.06383542,3.685961,-1.997224,393,203
130,1427559562535,2015-03-29-12-19-22AM,-0.083383106,2.240043,1.4474452,407,203
131,1427559562936,2015-03-29-12-19-22AM,1.2522738,-2.3875668,-1.9801197,401,203
132,1427559563327,2015-03-29-12-19-23AM,-0.025961773,2.7800477,-0.43554693,391,203
133,1427559563728,2015-03-29-12-19-23AM,-0.2666427,-1.071763,-1.9211712,401,203
134,1427559563929,2015-03-29-12-19-23AM,-5.692348,1.4144585,0.5647449,201,203
135,1427559564325,2015-03-29-12-19-24AM,0.6872234,0.65057147,0.552833,396,203
136,1427559564531,2015-03-29-12-19-24AM,3.755294,-2.3545802,2.080607,206,203
137,1427559564929,2015-03-29-12-19-24AM,-1.0036516,0.46914452,0.91721416,398,203
138,1427559565329,2015-03-29-12-19-25AM,-0.07880162,0.24465153,0.89919364,400,203
139,1427559565737,2015-03-29-12-19-25AM,-0.17379116,0.24037547,-1.3790283,408,203
140,1427559566119,2015-03-29-12-19-26AM,-0.2602286,0.18112154,0.26053402,382,203
141,1427559566329,2015-03-29-12-19-26AM,-0.08155051,-0.6414085,0.79290307,210,203
142,1427559566529,2015-03-29-12-19-26AM,0.41263947,-0.600786,0.1563815,200,203
143,1427559566729,2015-03-29-12-19-26AM,0.4083634,0.68661255,1.7779233,200,203
144,1427559566929,2015-03-29-12-19-26AM,-0.2012801,-0.8378017,2.808453,200,203
145,1427559567129,2015-03-29-12-19-27AM,-0.30176744,1.4498887,3.4147367,200,203
146,1427559567518,2015-03-29-12-19-27AM,0.16707164,0.015271631,2.9755247,389,203
147,1427559567729,2015-03-29-12-19-27AM,0.73761976,0.99265605,0.5516113,211,203
148,1427559568137,2015-03-29-12-19-28AM,0.47800204,-0.2489276,0.07666359,408,203
149,1427559568527,2015-03-29-12-19-28AM,0.10567969,-1.0079277,-0.15790866,390,203
150,1427559568919,2015-03-29-12-19-28AM,-0.23762658,-0.4184427,-0.21930063,392,203
151,1427559569131,2015-03-29-12-19-29AM,0.111177474,-0.17562376,1.35551,212,203
152,1427559569518,2015-03-29-12-19-29AM,1.031446,0.9682214,-0.9621128,387,203
153,1427559569740,2015-03-29-12-19-29AM,0.028405234,0.2302962,0.37018433,222,203
154,1427559570130,2015-03-29-12-19-30AM,0.3820962,-0.44318274,2.0717494,390,203
155,1427559570519,2015-03-29-12-19-30AM,1.0403035,0.88697636,-0.014049901,389,203
156,1427559570719,2015-03-29-12-19-30AM,0.46395215,0.41538838,-0.081855945,200,203
157,1427559570930,2015-03-29-12-19-30AM,0.14782938,0.39736784,0.19211712,211,203
158,1427559571330,2015-03-29-12-19-31AM,0.053145275,-0.12858713,0.043676864,400,203
159,1427559571719,2015-03-29-12-19-31AM,-0.20647246,0.090713486,0.024740042,389,203
